Company Name,Job Title,Location,job_category,salary_in_inr
LTI,Data Analyst,Mumbai,Data Analyst,369531.0
Larsen & Toubro,Data Analyst,Mumbai,Data Analyst,752418.0
TripStack,Data Analyst,Mumbai,Data Analyst,453300.0
LogisticsNow,Data Analyst,Mumbai,Data Analyst,223812.0
Quantiphi,Data Analyst,Mumbai,Data Analyst,654767.0
LogisticsNow,Data Analyst,Mumbai,Data Analyst,513690.0
Think Analytics,Data Analyst,Mumbai,Data Analyst,429216.0
cross-tab marketing services pvt.,Data Analyst,Mumbai,Data Analyst,309192.0
Microsoft,Data Analyst,Mumbai,Data Analyst,875445.0
FedEx,Data Analyst,Mumbai,Data Analyst,448911.0
WhiteHat Jr,Data Analyst,Mumbai,Data Analyst,882573.0
eSense Learning Pvt,Data Analyst,Mumbai,Data Analyst,430649.0
iAastha,Data Analyst,Mumbai,Data Analyst,39336.0
Bahar Infotech,Data Analyst,Mumbai,Data Analyst,182268.0
LTI,Data Analyst,Mumbai,Data Analyst,263304.0
Bookmyshow,Data Analyst,Mumbai,Data Analyst,556567.0
The Sparks Foundation,Data Analyst,Mumbai,Data Analyst,304980.0
SAP,Data Analyst,Mumbai,Data Analyst,453024.0
Viacom 18,Data Analyst,Mumbai,Data Analyst,322944.0
Fresher,Data Analyst,Mumbai,Data Analyst,274728.0
CRISIL,Data Analyst,Mumbai,Data Analyst,180996.0
Rein Labs,Data Analyst,Mumbai,Data Analyst,173652.0
Doxper,Data Analyst,Mumbai,Data Analyst,581246.0
CMC,Data Analyst,Mumbai,Data Analyst,181488.0
GreenPoint Global,Data Analyst,Mumbai,Data Analyst,185388.0
Experian,Data Analyst,Mumbai,Data Analyst,232692.0
iKen Solutions,Data Analyst,Mumbai,Data Analyst,1061000.0
Motilal Oswal Financial Services,Data Analyst,Mumbai,Data Analyst,187488.0
EMPLOYERS,Data Analyst,Mumbai,Data Analyst,429071.0
Hotstar,Data Analyst,Mumbai,Data Analyst,1814306.0
TWGE Solutions,Data Analyst,Mumbai,Data Analyst,307368.0
PwC,Data Analyst,Mumbai,Data Analyst,634632.0
InSync Analytics,Data Analyst,Mumbai,Data Analyst,208032.0
JustDial,Data Analyst,Mumbai,Data Analyst,322104.0
Angel One,Data Analyst,Mumbai,Data Analyst,574764.0
Mphasis,Data Analyst,Mumbai,Data Analyst,386026.0
72 Dragons,Data Analyst,Mumbai,Data Analyst,276516.0
Fresherworld.com,Data Analyst,Mumbai,Data Analyst,217032.0
Jeet Techno Solutions,Data Analyst,Mumbai,Data Analyst,435348.0
FedEx,Data Analyst,Mumbai,Data Analyst,676224.0
CitiusTech,Data Analyst,Mumbai,Data Analyst,584620.0
Mintifi,Data Analyst,Mumbai,Data Analyst,203280.0
TransUnion,Data Analyst,Mumbai,Data Analyst,297816.0
DXC Technology,Data Analyst,Mumbai,Data Analyst,731418.0
PharmEasy,Data Analyst,Mumbai,Data Analyst,887544.0
SMARTe,Data Analyst,Mumbai,Data Analyst,271325.0
RedQuanta,Data Analyst,Mumbai,Data Analyst,502212.0
Raam Group,Data Analyst,Mumbai,Data Analyst,626664.0
CloudFronts Technologies,Data Analyst,Mumbai,Data Analyst,888936.0
Piramal Enterprises,Data Analyst,Mumbai,Data Analyst,1274412.0
Amazon,Data Analyst,Mumbai,Data Analyst,1002198.0
Aditya Birla Group,Data Analyst,Mumbai,Data Analyst,765180.0
IIFL,Data Analyst,Mumbai,Data Analyst,276376.0
Brandscapes Worldwide,Data Analyst,Mumbai,Data Analyst,245202.0
Candere.com,Data Analyst,Mumbai,Data Analyst,504107.0
Virtusa,Data Analyst,Mumbai,Data Analyst,255276.0
OYO,Data Analyst,Mumbai,Data Analyst,447676.0
Nielsen,Data Analyst,Mumbai,Data Analyst,609381.0
peel-works,Data Analyst,Mumbai,Data Analyst,451723.0
QuantumLink,Data Analyst,Mumbai,Data Analyst,340824.0
Alpha Alternatives,Data Analyst,Mumbai,Data Analyst,187404.0
AIG,Data Analyst,Mumbai,Data Analyst,1187386.0
Pragmatix,Data Analyst,Mumbai,Data Analyst,687251.0
Vasta Global,Data Analyst,Mumbai,Data Analyst,354960.0
Acuris Global,Data Analyst,Mumbai,Data Analyst,144720.0
Quess,Data Analyst,Mumbai,Data Analyst,440736.0
Credit Suisse,Data Analyst,Mumbai,Data Analyst,1270416.0
Satori Group (India),Data Analyst,Mumbai,Data Analyst,250644.0
IBM,Data Analyst,Mumbai,Data Analyst,998289.0
Sapio Analytics,Data Analyst,Mumbai,Data Analyst,96744.0
First Student,Data Analyst,Mumbai,Data Analyst,150660.0
Bloomberg L.P.,Data Analyst,Mumbai,Data Analyst,1668864.0
Oceanic Pharmachem,Data Analyst,Mumbai,Data Analyst,479956.0
SMEcorner,Data Analyst,Mumbai,Data Analyst,511779.0
Reliance Industries,Data Analyst,Mumbai,Data Analyst,424104.0
FSN Ecommerce Ventures,Data Analyst,Mumbai,Data Analyst,1242641.0
Unilever,Data Analyst,Mumbai,Data Analyst,53744.0
Microworld Technologies,Data Analyst,Mumbai,Data Analyst,200977.0
Xerago,Data Analyst,Mumbai,Data Analyst,137664.0
AGS Transact Technologies,Data Analyst,Mumbai,Data Analyst,423084.0
Peacock Solar,Data Analyst,Mumbai,Data Analyst,322464.0
Cimpress,Data Analyst,Mumbai,Data Analyst,790515.0
Ingenero,Data Analyst,Mumbai,Data Analyst,1555257.0
DONE by NONE,Data Analyst,Mumbai,Data Analyst,201795.0
Ajay bharti,Data Analyst,Mumbai,Data Analyst,401953.0
Leadge Business Services,Data Analyst,Mumbai,Data Analyst,360000.0
LatentView Analytics,Data Analyst,Mumbai,Data Analyst,876909.0
Saavn,Data Analyst,Mumbai,Data Analyst,950000.0
Directi,Data Analyst,Mumbai,Data Analyst,772984.0
Tiger Analytics,Data Analyst,Mumbai,Data Analyst,750000.0
deepak Lalwani,Data Analyst,Mumbai,Data Analyst,604404.0
Airpay,Data Analyst,Mumbai,Data Analyst,892152.0
Rajendra Finance,Data Analyst,Mumbai,Data Analyst,502442.0
Dynatrace,Data Analyst,Mumbai,Data Analyst,537441.0
Quantum Phinance,Data Analyst,Mumbai,Data Analyst,508188.0
White Crow Research,Data Analyst,Mumbai,Data Analyst,621583.0
Generico,Data Analyst,Mumbai,Data Analyst,386952.0
Rajuri Steels,Data Analyst,Mumbai,Data Analyst,351709.0
Mahindra,Data Analyst,Mumbai,Data Analyst,1000000.0
ANSHULTECH,Data Analyst,Mumbai,Data Analyst,103166.0
Data Axle,Data Analyst,Mumbai,Data Analyst,1000000.0
Propellum Infotech,Data Analyst,Mumbai,Data Analyst,185388.0
Stellar Organisation,Data Analyst,Mumbai,Data Analyst,338792.0
RatePing Technologies,Data Analyst,Mumbai,Data Analyst,203280.0
L&T Technology Services,Data Analyst,Mumbai,Data Analyst,677584.0
Anonymous,Data Analyst,Mumbai,Data Analyst,480000.0
Godrej Infotech,Data Analyst,Mumbai,Data Analyst,400000.0
Dun & Bradstreet,Data Analyst,Mumbai,Data Analyst,90804.0
Sparks,Data Analyst,Mumbai,Data Analyst,149184.0
Novartis,Data Analyst,Mumbai,Data Analyst,624720.0
Navo Systems,Data Analyst,Mumbai,Data Analyst,1000000.0
Gartner,Data Analyst,Mumbai,Data Analyst,637252.0
DT-Trak Consulting,Data Analyst,Mumbai,Data Analyst,600000.0
Agape Marketing Agency,Data Analyst,Mumbai,Data Analyst,564654.0
NABARD Consultancy Services,Data Analyst,Mumbai,Data Analyst,600000.0
niranjan shah,Data Analyst,Mumbai,Data Analyst,309497.0
Wellthy Therapeutics,Data Analyst,Mumbai,Data Analyst,435472.0
Max Fashions,Data Analyst,Mumbai,Data Analyst,284580.0
Schneider Electric,Data Analyst,Mumbai,Data Analyst,363228.0
20K Group,Data Analyst,Mumbai,Data Analyst,42892.0
Xtel Communications,Data Analyst,Mumbai,Data Analyst,1471596.0
IRIS Business Services,Data Analyst,Mumbai,Data Analyst,156442.0
AxionConnect Infosolutions,Data Analyst,Mumbai,Data Analyst,60288.0
Newfold Digital,Data Analyst,Mumbai,Data Analyst,515940.0
NEC Software Solutions UK,Data Analyst,Mumbai,Data Analyst,1719812.0
Collinson,Data Analyst,Mumbai,Data Analyst,618995.0
Blue Dart Express,Data Analyst,Mumbai,Data Analyst,1296967.0
Nones,Data Analyst,Mumbai,Data Analyst,120000.0
Moneytor,Data Analyst,Mumbai,Data Analyst,369852.0
Mira Knitting Works,Data Analyst,Mumbai,Data Analyst,241764.0
Mosaik Analytics Solutions,Data Analyst,Mumbai,Data Analyst,203280.0
Vamstar,Data Analyst,Mumbai,Data Analyst,312358.0
HDFC Securities,Data Analyst,Mumbai,Data Analyst,1336653.0
Greenlight Planet,Data Analyst,Mumbai,Data Analyst,959911.0
Blue Ocean,Data Analyst,Mumbai,Data Analyst,149064.0
Edelweiss Tokio Life Insurance,Data Analyst,Mumbai,Data Analyst,395292.0
Capital One,Data Analyst,Mumbai,Data Analyst,405528.0
Nine A Business Connect,Data Analyst,Mumbai,Data Analyst,419172.0
Hans Infotech,Data Analyst,Mumbai,Data Analyst,64488.0
Tata Consultancy Services,Data Analyst,Mumbai,Data Analyst,264888.0
IBM,Data Engineer,Bangalore,Data Engineer,816692.0
Tata Consultancy Services,Data Engineer,Bangalore,Data Engineer,510646.0
LTI,Data Engineer,Bangalore,Data Engineer,437609.0
Accenture,Data Engineer,Bangalore,Data Engineer,654767.0
DXC Technology,Data Engineer,Bangalore,Data Engineer,626072.0
Amazon,Data Engineer,Bangalore,Data Engineer,1430729.0
GE,Data Engineer,Bangalore,Data Engineer,1129307.0
Fractal,Data Engineer,Bangalore,Data Engineer,1097825.0
Quantiphi,Data Engineer,Bangalore,Data Engineer,795550.0
DataWeave,Data Engineer,Bangalore,Data Engineer,733769.0
Capgemini,Data Engineer,Bangalore,Data Engineer,677369.0
Infosys,Data Engineer,Bangalore,Data Engineer,598946.0
Target,Data Engineer,Bangalore,Data Engineer,1198603.0
Mindtree,Data Engineer,Bangalore,Data Engineer,452198.0
Shell,Data Engineer,Bangalore,Data Engineer,1541682.0
Hewlett Packard Enterprise | HPE,Data Engineer,Bangalore,Data Engineer,568656.0
Wipro,Data Engineer,Bangalore,Data Engineer,529773.0
MAERSK,Data Engineer,Bangalore,Data Engineer,1074883.0
GE Digital,Data Engineer,Bangalore,Data Engineer,1274504.0
Cisco Systems,Data Engineer,Bangalore,Data Engineer,1437808.0
BRIDGEi2i,Data Engineer,Bangalore,Data Engineer,590352.0
Enquero,Data Engineer,Bangalore,Data Engineer,628945.0
Cognizant Technology Solutions,Data Engineer,Bangalore,Data Engineer,567458.0
Cargill,Data Engineer,Bangalore,Data Engineer,1300000.0
Fragma Data Systems,Data Engineer,Bangalore,Data Engineer,458749.0
Lowe's Home Improvement,Data Engineer,Bangalore,Data Engineer,1008975.0
Altimetrik,Data Engineer,Bangalore,Data Engineer,534757.0
Affine,Data Engineer,Bangalore,Data Engineer,677584.0
FOKAL,Data Engineer,Bangalore,Data Engineer,730063.0
Lumen,Data Engineer,Bangalore,Data Engineer,694460.0
Visa Inc.,Data Engineer,Bangalore,Data Engineer,1325345.0
Blackbuck Insights,Data Engineer,Bangalore,Data Engineer,604706.0
Brillio,Data Engineer,Bangalore,Data Engineer,514393.0
phData,Data Engineer,Bangalore,Data Engineer,791256.0
Tech Mahindra,Data Engineer,Bangalore,Data Engineer,544680.0
Hewlett-Packard,Data Engineer,Bangalore,Data Engineer,586830.0
Capital One,Data Engineer,Bangalore,Data Engineer,1648787.0
Datagrokr,Data Engineer,Bangalore,Data Engineer,610857.0
Mu Sigma,Data Engineer,Bangalore,Data Engineer,786846.0
Honeywell,Data Engineer,Bangalore,Data Engineer,854490.0
Walmart Global Tech,Data Engineer,Bangalore,Data Engineer,1513463.0
Tavant,Data Engineer,Bangalore,Data Engineer,610857.0
Futurense Technologies,Data Engineer,Bangalore,Data Engineer,660000.0
The Data Team,Data Engineer,Bangalore,Data Engineer,903446.0
VMware,Data Engineer,Bangalore,Data Engineer,2300000.0
Neustar,Data Engineer,Bangalore,Data Engineer,962755.0
Mercedes-Benz Research and Development India,Data Engineer,Bangalore,Data Engineer,1159497.0
Société Générale,Data Engineer,Bangalore,Data Engineer,860820.0
ABC,Data Engineer,Bangalore,Data Engineer,1068485.0
Wipro Technologies,Data Engineer,Bangalore,Data Engineer,416478.0
Intuit,Data Engineer,Bangalore,Data Engineer,2025552.0
Walmart,Data Engineer,Bangalore,Data Engineer,2011380.0
ITTStar Consulting,Data Engineer,Bangalore,Data Engineer,584254.0
Fidelity Investments,Data Engineer,Bangalore,Data Engineer,1006527.0
Tribes.AI,Data Engineer,Bangalore,Data Engineer,252996.0
DONE by NONE,Data Engineer,Bangalore,Data Engineer,308220.0
Dell Technologies,Data Engineer,Bangalore,Data Engineer,860699.0
Embibe,Data Engineer,Bangalore,Data Engineer,1225041.0
Sigmoid,Data Engineer,Bangalore,Data Engineer,1178751.0
ANZ Bank,Data Engineer,Bangalore,Data Engineer,1289859.0
Quotient,Data Engineer,Bangalore,Data Engineer,602930.0
PwC,Data Engineer,Bangalore,Data Engineer,750000.0
Zeotap,Data Engineer,Bangalore,Data Engineer,2166482.0
Deloitte,Data Engineer,Bangalore,Data Engineer,515940.0
NTT DATA,Data Engineer,Bangalore,Data Engineer,453157.0
GE Aviation,Data Engineer,Bangalore,Data Engineer,1031658.0
TheMathCompany,Data Engineer,Bangalore,Data Engineer,600000.0
Danske IT and Support Services,Data Engineer,Bangalore,Data Engineer,471709.0
IBM,Data Engineer,Bangalore,Data Engineer,1000000.0
KPMG,Data Engineer,Bangalore,Data Engineer,1170809.0
Indegene,Data Engineer,Bangalore,Data Engineer,865380.0
Pluto7,Data Engineer,Bangalore,Data Engineer,860576.0
ExxonMobil,Data Engineer,Bangalore,Data Engineer,1158850.0
Autodesk,Data Engineer,Bangalore,Data Engineer,1917053.0
NatWest Group,Data Engineer,Bangalore,Data Engineer,1863568.0
Flipkart,Data Engineer,Bangalore,Data Engineer,966230.0
Tredence,Data Engineer,Bangalore,Data Engineer,865117.0
HP Inc.,Data Engineer,Bangalore,Data Engineer,870216.0
EC-Mobility,Data Engineer,Bangalore,Data Engineer,398975.0
ITC Infotech,Data Engineer,Bangalore,Data Engineer,1130119.0
Landmark Group,Data Engineer,Bangalore,Data Engineer,1129307.0
Tiger Analytics,Data Engineer,Bangalore,Data Engineer,1208801.0
Jio,Data Engineer,Bangalore,Data Engineer,916251.0
Accenture,Data Engineer,Bangalore,Data Engineer,604404.0
Inference Labs,Data Engineer,Bangalore,Data Engineer,707877.0
GlaxoSmithKline,Data Engineer,Bangalore,Data Engineer,820984.0
Nones,Data Engineer,Bangalore,Data Engineer,628661.0
Novotech,Data Engineer,Bangalore,Data Engineer,1164732.0
Legato Health Technologies,Data Engineer,Bangalore,Data Engineer,721501.0
SAP,Data Engineer,Bangalore,Data Engineer,1764290.0
NIKE,Data Engineer,Bangalore,Data Engineer,1967502.0
AffinityAnswers,Data Engineer,Bangalore,Data Engineer,735014.0
Ericsson IT Solutions & Services,Data Engineer,Bangalore,Data Engineer,708216.0
Wells Fargo,Data Engineer,Bangalore,Data Engineer,2336080.0
Luxoft,Data Engineer,Bangalore,Data Engineer,1368953.0
LendingKart,Data Engineer,Bangalore,Data Engineer,973293.0
Oracle,Data Engineer,Bangalore,Data Engineer,1163867.0
Quaero,Data Engineer,Bangalore,Data Engineer,541849.0
Aptus Data Labs,Data Engineer,Bangalore,Data Engineer,625837.0
Virtusa,Data Engineer,Bangalore,Data Engineer,674480.0
Baker Hughes,Data Engineer,Bangalore,Data Engineer,1303425.0
nference,Data Engineer,Bangalore,Data Engineer,890822.0
Brillo Technologies,Data Engineer,Bangalore,Data Engineer,733602.0
Anonymous Content,Data Engineer,Bangalore,Data Engineer,1538205.0
GE Healthcare,Data Engineer,Bangalore,Data Engineer,549960.0
Ecolab Digital Center,Data Engineer,Bangalore,Data Engineer,512250.0
Goibibo,Data Engineer,Bangalore,Data Engineer,2490492.0
Data Semantics,Data Engineer,Bangalore,Data Engineer,624665.0
DataWeave,Data Engineer,Bangalore,Data Engineer,292920.0
HashedIn by Deloitte,Data Engineer,Bangalore,Data Engineer,1025000.0
Commonwealth Bank of Australia,Data Engineer,Bangalore,Data Engineer,2250000.0
Razorthink,Data Engineer,Bangalore,Data Engineer,974234.0
Servian,Data Engineer,Bangalore,Data Engineer,954869.0
Siemens Healthineers,Data Engineer,Bangalore,Data Engineer,1621262.0
Senvion,Data Engineer,Bangalore,Data Engineer,938141.0
Quantiphi,Data Engineer,Bangalore,Data Engineer,487320.0
MAERSK,Data Engineer,Bangalore,Data Engineer,481764.0
Searce,Data Engineer,Bangalore,Data Engineer,893330.0
Happiest Minds Technologies,Data Engineer,Bangalore,Data Engineer,1276978.0
Nineleaps Technology Solutions,Data Engineer,Bangalore,Data Engineer,666571.0
Zylotech,Data Engineer,Bangalore,Data Engineer,735792.0
EY,Data Engineer,Bangalore,Data Engineer,609565.0
Koch Industries,Data Engineer,Bangalore,Data Engineer,1310580.0
Kmart,Data Engineer,Bangalore,Data Engineer,1058039.0
Moody's Analytics,Data Engineer,Bangalore,Data Engineer,1147975.0
Rakuten,Data Engineer,Bangalore,Data Engineer,852482.0
Wissen Infotech,Data Engineer,Bangalore,Data Engineer,340078.0
Fabulyst,Data Engineer,Bangalore,Data Engineer,112931.0
Publicis Sapient,Data Engineer,Bangalore,Data Engineer,1654767.0
Cimpress,Data Engineer,Bangalore,Data Engineer,1532784.0
Nabler Web Solutions,Data Engineer,Bangalore,Data Engineer,620504.0
KreditBee,Data Engineer,Bangalore,Data Engineer,1162739.0
BT,Data Engineer,Bangalore,Data Engineer,1234705.0
EXL Service,Data Engineer,Bangalore,Data Engineer,507137.0
Gojek,Data Engineer,Bangalore,Data Engineer,1974888.0
ConcertAI,Data Engineer,Bangalore,Data Engineer,2647046.0
Google,Data Engineer,Bangalore,Data Engineer,1044365.0
CrowdANALYTIX,Data Engineer,Bangalore,Data Engineer,488856.0
Sigmoid,Data Engineer,Bangalore,Data Engineer,676476.0
Optum,Data Engineer,Bangalore,Data Engineer,1279052.0
GE,Data Engineer,Bangalore,Data Engineer,386952.0
Fractal,Data Engineer,Bangalore,Data Engineer,534000.0
Daimler,Data Engineer,Bangalore,Data Engineer,3387921.0
GainInsights Solutions,Data Engineer,Bangalore,Data Engineer,1000000.0
QuEST Global,Data Engineer,Bangalore,Data Engineer,259536.0
Oxigen,Data Engineer,Bangalore,Data Engineer,382351.0
ALL IT Services,Data Engineer,Bangalore,Data Engineer,904392.0
GrayMatter Software Services,Data Engineer,Bangalore,Data Engineer,1753818.0
Groupon,Data Engineer,Bangalore,Data Engineer,1512273.0
mfine,Data Engineer,Bangalore,Data Engineer,1200000.0
Atlas Systems,Data Engineer,Bangalore,Data Engineer,1004884.0
Yum! Brands,Data Engineer,Bangalore,Data Engineer,1007334.0
Publicis Sapient,Data Engineer,Bangalore,Data Engineer,2066758.0
S2T,Data Engineer,Bangalore,Data Engineer,960000.0
ecoInsight,Data Engineer,Bangalore,Data Engineer,326397.0
Photon,Data Engineer,Bangalore,Data Engineer,2042277.0
Solera,Data Engineer,Bangalore,Data Engineer,2014668.0
KNOEMA,Data Engineer,Bangalore,Data Engineer,1182371.0
CTS,Data Engineer,Bangalore,Data Engineer,1289856.0
Wobot,Data Engineer,Bangalore,Data Engineer,216000.0
iQuanti,Data Engineer,Bangalore,Data Engineer,498719.0
Epsilon,Data Engineer,Bangalore,Data Engineer,1527142.0
Eli Lilly and Company,Data Engineer,Bangalore,Data Engineer,860000.0
Savit Interactive,Data Engineer,Bangalore,Data Engineer,2558957.0
Novo Nordisk,Data Engineer,Bangalore,Data Engineer,602930.0
V2soft,Data Engineer,Bangalore,Data Engineer,1359901.0
4CRisk.ai,Data Engineer,Bangalore,Data Engineer,700000.0
Wizely,Data Engineer,Bangalore,Data Engineer,655834.0
Primenumbers Technologies,Data Engineer,Bangalore,Data Engineer,203280.0
CGI Digital,Data Engineer,Bangalore,Data Engineer,655834.0
Radometech,Data Engineer,Bangalore,Data Engineer,214977.0
Fabulyst,Data Engineer,Bangalore,Data Engineer,322188.0
Hashworks,Data Engineer,Bangalore,Data Engineer,455844.0
Mobiotics,Data Engineer,Bangalore,Data Engineer,876076.0
Tata Consultancy Services,Data Engineer,Bangalore,Data Engineer,1210776.0
Fanlytiks,Data Engineer,Bangalore,Data Engineer,454187.0
Online Data Entry Job,Data Engineer,Bangalore,Data Engineer,503667.0
Quantela,Data Engineer,Bangalore,Data Engineer,519072.0
Cheeburger Cheeburger,Data Engineer,Bangalore,Data Engineer,1969992.0
PubMatic,Data Engineer,Bangalore,Data Engineer,825326.0
Champion InfoMetrics,Data Engineer,Bangalore,Data Engineer,755066.0
TCS,Data Engineer,Bangalore,Data Engineer,520000.0
yellow.ai,Data Engineer,Bangalore,Data Engineer,763571.0
KBC Professional,Data Engineer,Bangalore,Data Engineer,855200.0
Milaap,Data Engineer,Bangalore,Data Engineer,1027381.0
Commvault,Data Engineer,Bangalore,Data Engineer,1410268.0
[24]7.ai,Data Engineer,Bangalore,Data Engineer,897431.0
Citi,Data Engineer,Bangalore,Data Engineer,1611735.0
Fidelity International,Data Engineer,Bangalore,Data Engineer,423084.0
RAJ ELECTRICAL WORK,Data Engineer,Bangalore,Data Engineer,620027.0
Virtual Employee,Data Engineer,Bangalore,Data Engineer,1300000.0
Chhatrapati Shivaji International Airport,Data Engineer,Bangalore,Data Engineer,720000.0
NetApp,Data Engineer,Bangalore,Data Engineer,2014668.0
Employee Solutions,Data Engineer,Bangalore,Data Engineer,805867.0
Amazon,Data Engineer,Bangalore,Data Engineer,246576.0
Okkular,Data Engineer,Bangalore,Data Engineer,185700.0
Relifin Technologies,Data Engineer,Bangalore,Data Engineer,728836.0
Logipro Software,Data Engineer,Bangalore,Data Engineer,209648.0
NeoGrowth Credit,Data Engineer,Bangalore,Data Engineer,1952023.0
IBM,Data Engineer,Pune,Data Engineer,719166.0
Tata Consultancy Services,Data Engineer,Pune,Data Engineer,439213.0
LTI,Data Engineer,Pune,Data Engineer,522539.0
Accenture,Data Engineer,Pune,Data Engineer,683642.0
Datametica,Data Engineer,Pune,Data Engineer,524121.0
Teradata,Data Engineer,Pune,Data Engineer,1507325.0
Innoplexus,Data Engineer,Pune,Data Engineer,1013717.0
Infosys,Data Engineer,Pune,Data Engineer,446476.0
Schlumberger,Data Engineer,Pune,Data Engineer,672465.0
